"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Mexico","MEX","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4564874184986","44.8993776050708","43.9851703655904","43.2083049969807","",
"Marshall Islands","MHL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.7329954174839","72.0612296610151","69.081825898317","56.1697022840667","52.5418353027439","52.9097311958312","49.548827070449","47.6092744328514","48.5368461294727","47.8993240440259","44.1151870923588","41.7255807037768","","","","",
"Middle income","MIC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mali","MLI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.030108824762","156.001452622773","167.437546578905","167.076650755846","185.86083045454","192.676828943494","195.646319300358","180.256820751544","171.764260816761","76.2262525038298","81.0309227362976","79.1327521086774","84.185151861993","82.3252481628203","81.3448359053803","81.7400249876492","74.4808152571915","75.1342577290244","63.282087300513","58.3621954118712","56.3345787477741","70.0408272286738","68.5330896787717","59.1069565712335","",
"Myanmar","MMR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.9163625267448","60.822561451477","73.8828926668808","66.9231097170798","","",
"Northern Mariana Islands","MNP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.242445572337","78.5046092527536","81.3537163113746","78.8783415018667","101.390931763939","84.1569664640646","78.619725628407","",
"Mauritania","MRT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.0102320942033","58.4197016709899","51.3442677866096","54.9845157581676","51.5041952707857","48.3458001418434","43.4835041899147","46.3314207762651","49.0186616962758","49.7150737795897","49.1561526790705","","","","","56.1575177483447","55.3817941113535","57.9616604310028","","","","",
"Malawi","MWI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.1151721657444","19.2608300381554","18.8455448350087","28.4619929057621","24.9138891722583","27.9207565041985","27.3346460465678","37.8862077338952","34.2946225694095","41.6950114158995","44.6827786827948","","","52.6332414580372","",
"Malaysia","MYS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5366179323318","73.3193215120926","64.3772978856134","55.6918359524722","47.6197297670635","41.0697028403447","","","","","","","43.047339208221","45.0766412986635","45.6966383151073","42.0675597614326","40.5883961366256","40.0881257702829","39.7997028374607","50.8357455983458","49.5598230655171","50.0286816425423","51.6464316160996","52.9992519246741","52.6758487332831","53.5744697326154","51.8905275342534","50.0496777374929","51.1859148831795","52.4213502119727","62.0067215086738","63.2587801793511","60.2666404179702","",
"North America","NAC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.128400199944","42.6964250712668","46.0423222043619","48.1386771213373","50.5301724147675","49.7772614673152","49.7796617339655","49.4138197463287","46.7480425662037","43.8060504573995","40.1614016613285","35.4414788466892","52.8715820097602","53.8868701390857","55.8241525658753","55.8199385855512","55.6389945002987","54.4208345317183","54.242505058997","62.2003779070611","73.8895645775532","82.2311467519763","86.4914062195517","90.3173731777288","91.5510758783622","91.4764886478876","92.1752831359129","94.0570115454759","93.0739645280985","94.2235158381472","95.7191940254223","120.048121207832","114.338789001759","105.749987220856","",
"Namibia","NAM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","117.515261124236","","","","","","","","","","","","","","","","",
"New Caledonia","NCL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Netherlands","NLD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4032767344247","55.5010144018843","51.8133568727918","49.118143276037","49.8430568886352","51.2092197890057","51.7846684023382","50.9149855776998","45.2546078495106","43.289080543308","56.4921399633497","58.480383841035","61.3865738821347","65.2473480031798","71.3995828266709","71.3794716736592","75.9887426291024","72.8781405432981","71.6551584909443","65.318107799812","61.0477953764081","58.2381265720031","66.8239739871694","63.6972525433989","53.6715389614928","",
"Norway","NOR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9919783042513","22.9848711258097","20.8687157201185","18.5327103687173","19.7300671239507","23.546184164142","20.158446883529","28.9878495919496","37.5386292058039","39.0698514587643","36.584600085026","47.6588530301307","45.2137427155794","43.7717737645087","35.8456244015687","35.7882680682948","21.1833466254841","22.3521847538888","22.4282157112417","20.0660641361058","24.3392798440219","27.1147146935127","27.3562390332168","28.3372584040457","28.6057831983157","33.057582169966","30.860506330929","28.7124990583705","",
"Nepal","NPL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6205809545912","64.911430440788","61.6569229882709","63.6815382338544","66.5412100044161","66.1836432074826","65.1978803839092","59.8824296913156","66.3514434343267","64.0681097896128","64.5733198414706","58.9891415877141","63.9354609821022","62.5881953798115","59.4156672858263","51.7646230480547","49.6869680346867","42.9786611378803","43.799987249558","","33.8625212320188","","","","","","","","","31.7771473472895","39.0485631284493","39.9222686422289","","",
"Nauru","NRU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.0853711367317","40.0090282675224","39.5101941241093","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1438058364961","40.976834863512","43.9999292963532","46.0457299451871","59.5785040367515","60.7954954749016","60.7054619408945","58.1451139992958","55.6237009433167","53.7287098540417","61.2237397263344","63.2772375429646","65.1310025224475","66.0660586446185","66.325922992818","64.8580843671157","64.1761653589844","70.0234554380182","81.1246166261181","86.7249780864","91.0569025638958","95.1123514903912","95.9383766401798","98.8208347017528","98.6599544721471","100.199063618388","99.3396131517645","99.4062095820866","99.4341191979328","119.030318776016","114.459326614001","103.105561328851","",
"Oman","OMN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3980312611939","63.5496625316044","66.4822989090241","65.5305639647314","70.0546344618923","68.5528610514181","","68.702910252445","61.9571552644091","57.8339606465818","55.5139342706019","58.8036565655699","63.4386402378212","67.0623106973913","77.6103140367094","76.9267501741539","77.896282910557","78.4478611260119","73.4868287758212","74.8196572377541","77.6025927578644","97.4166435968981","","","",
"Pakistan","PAK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.7725350870327","76.0908289241623","74.5285767943305","78.910190522119","","","","","79.0846919843326","","55.0324216144747","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Peru","PER","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4623959444954","25.7308217280691","23.4378979242831","24.0177044530278","21.770780010581","19.0975755482016","17.7594293500462","17.0533029529723","18.3380094091283","21.747327949324","22.6988524553405","23.8805765708992","25.0306179108696","25.9689284373764","34.2206664775426","34.854576014351","","",
"Philippines","PHL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.0076745112999","43.5879493136021","46.269790365795","58.8331979479565","49.4185114622984","53.471178145145","46.5576634189528","48.6978483259554","58.2805829140392","52.8348897149163","58.5984332029896","59.2614955783056","64.715074553291","71.1158091036307","71.6007252032252","65.7097431233166","58.7978739921016","51.5748916279875","52.4322709324654","52.4006931344165","50.1962414764938","48.805848124495","49.1574552049271","47.1441818588088","43.4263389404755","","","","","","","","","",
"Palau","PLW","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.2489882652242","23.9380963955788","32.3631555983451","25.4950914932487","26.8465824666178","22.8954262638084","21.5157511397898","61.9714214368325","66.3770589022375","77.989280486067","83.7883945327378","85.2366951554869","","","","",
"Papua New Guinea","PNG","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9532540146935","46.6108276015088","44.8643144683874","44.3261901337552","53.5450156411045","53.6620013882835","55.6433690965017","62.4046556302616","66.3501460864216","63.5373009220453","57.7415312557776","68.2675567269125","69.7344601261207","","","","","","","","","","","","26.8946120001805","29.8753777382805","33.7401900962348","32.685689411013","36.6742909998618","40.1535903679386","48.6801012102042","52.5759644513328","48.2553884027402","",
"Poland","POL","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3012289512653","42.4710539190251","41.6215197940367","41.2170461699089","48.6491244918211","51.4389389389389","49.3792138173018","51.2325724612076","51.2243426644636","48.2911273018792","50.523308319805","52.8330023140978","56.8102467428164","57.4921104682485","61.0547025898177","62.0053909943158","58.199514040147","56.9318048497863","60.466165372962","56.7071516254336","54.8266499130498","52.6933019647873","66.773525113874","58.2209491726909","50.1481072903","",
"Pre-demographic dividend","PRE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico","PRI","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.7892393765754","65.5152631442752","63.5055892660674","65.5234204403551","67.9615873711192","71.6664990048666","76.4005396234474","79.4732709194288","78.7250034763224","76.1596135237885","80.865505935388","93.2201353513981","100.776195620197","105.813254735675","136.18275951163","140.047611191097","152.35459496787","150.709921024759","146.927388971401","147.477935511304","140.623399303545","138.868808257246","161.297646322633","147.189213931092","119.395321819713","",
"Paraguay","PRY","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.7929723935855","40.6533124291448","43.5756958300506","45.8005129937143","59.5763830451625","60.8685633927337","60.8114012407299","58.5864922696518","56.0833528219626","54.3750963308582","61.771608845062","63.8153677790613","65.7397193085695","66.6593678655858","66.7446596036242","65.1929817162536","64.4990029184894","70.923828615069","82.1189279412303","87.7898398925424","92.2306291018599","96.2500007647331","97.4309005169536","100.680662092803","100.794063247563","102.261638822516","101.450432504235","101.508909083495","103.143006335641","123.555824718068","119.175351088553","107.612616968952","",
"French Polynesia","PYF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4826752270473","30.0096868288152","27.8447345285392","28.5213908344223","27.7857839451243","25.0564148363673","21.6585999412314","19.3532253673283","16.291832889586","17.6136146609596","18.3359551240324","28.2314505483576","34.1358372554278","37.2477334510893","40.3882426396179","43.8827006652439","46.2693436335921","45.1699152164162","47.2799329997325","44.3270746320218","42.564734834764","43.3618444763679","57.2958635820583","55.9129588026068","50.4529689825221","",
"Russian Federation","RUS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3527168644107","","23.3982642219587","16.4800571381157","9.66779556219745","7.11060699101527","6.47905557879228","8.68730129031155","9.08989981508852","8.6292710516685","8.53848706525666","12.3359781436638","11.1738331472843","12.301815231085","12.9979688399729","14.6222866799066","14.5379653905145","15.5997027597363","21.1414217787607","19.2018702788481","17.5820985394065","",
"Rwanda","RWA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7969202729087","47.8601030997282","48.4289742567034","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Asia","SAS","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.10882587988","54.3597240396663","53.7939067301963","56.083672105885","51.3744969469253","49.3635520962941","47.5900259577279","51.7133623221527","54.6406718900789","53.0238082183941","56.4105766939353","58.2364465802722","61.480702979549","60.9943097223078","63.9289388384921","63.0918598841689","60.5562898681274","58.2777103305044","57.0954415021292","56.3529447807272","52.0340559314335","52.1842812536149","51.2737708192493","50.9979060720175","50.60736892305","50.8433523364571","47.6740294380543","47.6257691585926","46.5656471581167","","","","","",
"Saudi Arabia","SAU","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sudan","SDN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.86949168449653","8.65873242919908","","","","","","","","","","","","","","","","","","","","","","","","",
"Senegal","SEN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Singapore","SGP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.855311856756","78.97732191875","81.8827558107494","72.8796371846888","70.2818345454772","72.7804903132088","72.735334061978","71.3607292667242","82.599116639914","87.8603784550691","83.842291725532","93.9363125102557","106.332540928351","108.589983770079","101.779018993689","94.9666937754733","82.8374805427534","77.2760743035509","96.4099647516113","106.372468302322","101.449782417951","104.78518384861","107.828093624626","99.4464888561159","99.6097986729595","103.320839751929","109.05642242549","109.329418386523","110.757602622235","127.826745717478","151.566324742808","150.141912840552","157.363109274773","",
"Solomon Islands","SLB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.9268083446706","11.5924393632523","10.105282402522","8.72033980449154","6.73762563417532","6.25958874127244","8.40245792327997","7.68564585571841","7.74418282960556","11.463900323928","","15.3931660730361","",
"Sierra Leone","SLE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.8517790946825","50.3196558590602","50.7133958086017","51.4615010901795","54.4770028852817","51.6731774711433","53.4326297173409","69.9625499424385","65.9777145308668","","",
"San Marino","SMR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4448081481481","31.4248290951276","37.7044758121827","45.8348476107242","53.5952650216963","50.2658377069505","50.7399984577723","52.5092148162162","62.0610740662438","50.9155958994628","54.9827400320256","47.4975319857595","53.2182933587302","56.4610584900376","56.9097632334535","53.5785286965927","56.1624704682086","52.1346430037509","95.6550378834296","94.9745357645128","","",
"Somalia","SOM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9088703073572","59.2177092266021","55.7855803170645","54.809920404345","58.1926925063905","62.1628315502381","65.6626204927365","","74.9358058769363","","","71.1278669861686","72.616881819004","75.1475679335111","","","","",
"Sao Tome and Principe","STP","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0639822822596","47.4373858302955","53.944451714151","53.3699584071573","47.4781151636106","45.6721318083454","44.1051880549312","38.6138013357614","36.6097982795857","34.9914915851838","34.0377055527808","42.0443650670806","45.5601209145119","48.5805377288442","58.4877522932784","63.2107712755514","65.8810864959357","64.8344855345917","66.4158618848854","64.3538811329559","63.7834801839045","63.1121114881039","78.3260964801305","78.8419014951507","64.5071321483903","",
"Slovenia","SVN","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.9166085442936","31.9670132087407","32.818743142872","33.9419536987632","32.5626355668658","33.6059667175435","32.8368602633762","31.523903728911","28.8203420843387","28.6838491410231","41.5845272561161","45.3568124372987","48.8888278443779","59.6101504989674","77.2816498933062","96.858498095301","100.349471738614","95.3750538687365","87.8181681346865","82.3988830846395","84.2278033441269","107.430510778613","92.5822576830623","71.8619401626324","",
"Sweden","SWE","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.9934860591858","36.6136772214516","49.9559276283996","57.529242206558","","85.6828801789378","87.9657240939027","87.8663480274327","77.8390669173776","70.2783172649888","60.8697579732008","59.47271638464","58.1800750198535","57.5972530504976","57.8692190775771","51.6324285606285","45.6949689152535","45.6455895855319","46.9234851176251","43.3019148019871","43.6847237255241","43.5102479611743","45.1695424481992","49.4545085693247","47.4343206265975","46.1880562107038","43.9479716520356","42.2647197588554","38.6705412824215","44.0240403069303","40.4944229150589","36.25306055328","",
"Eswatini","SWZ","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7106420776584","","","","","","","","","","","12.7334107582969","12.5120949775288","12.8823565660319","","13.8624412288802","15.7597364577589","20.041452922657","22.1829572039624","26.9820662047412","30.6091394082172","39.8272819276443","35.4016656411589","","",
"Sint Maarten (Dutch part)","SXM","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","174.684386535722","100.031670082831","74.4570691549822","79.3554396952966","75.9963033177463","51.6974164088467","66.6245898675827","60.9122525705484","","","","","","","","",
"Syrian Arab Republic","SYR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7578908353102","18.2142222294462","16.0930430011764","22.3139296252414","26.8112715686486","27.3297331661381","26.8501737037826","27.0889960950205","28.1722915181367","28.3946949834495","28.8965124961191","30.0237028154391","29.7371178033216","28.9044024866349","29.8273274975524","37.2412849313816","34.2954489512053","30.5726231005852","",
"Togo","TGO","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
