Date,CPI_USA_Index,CPI_Japan_Index,USA_WageH_Dollar,Japan_WageH_Dollar,USA_GDP_Dollar_Capita,Japan_GDP_Dollar_Capita,Japan Debt in 100 Billion of Yen,USA Debt in 1Billion of USD,USA_%_Debt_to_GDP,Japan_%_Debt_to_GDP
2022-05-01,291.359,101.8,125.5066,100.8722,63720.7641611959,36202.639274898,12101.681,30928.91161330673,118.56824999999999,216.213375459903
2022-06-01,294.996,101.8,125.3559,103.6631,63720.7641611959,36202.639274898,12101.681,30928.91161330673,118.56824999999999,216.213375459903
2022-07-01,294.977,102.3,126.1095,104.8592,63720.7641611959,36202.639274898,12101.681,30928.91161330673,118.56824999999999,216.213375459903
2022-08-01,295.209,102.7,126.3607,102.9654,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2022-09-01,296.341,103.1,126.8632,103.065,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2022-10-01,297.863,103.7,127.6168,103.3641,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2022-11-01,298.648,103.9,128.4709,104.2612,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2022-12-01,298.812,104.1,129.0236,103.8624,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2023-01-01,300.356,104.7,129.8777,103.6631,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2023-02-01,301.509,104.0,129.7773,103.3641,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2023-03-01,301.744,104.4,130.3802,104.7595,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2023-04-01,303.032,105.1,130.7821,104.2612,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2023-05-01,303.365,105.1,131.3348,106.3543,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2023-06-01,304.003,105.2,132.4401,109.4443,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2023-07-01,304.628,105.7,132.9928,106.5537,65020.3529285737,37079.1092202813,12860.0,33167.33404472316,118.0825,223.764231
2023-08-01,306.187,105.9,133.043,105.3576,68549.0,37227.0045,13104.0,35464.67392917169,120.435,216.952045
2023-09-01,307.288,106.2,133.7464,105.4573,68549.0,37227.0045,13104.0,35464.67392917169,120.435,216.952045
2023-10-01,307.531,107.1,133.8972,105.2579,68549.0,37227.0045,13104.0,35464.67392917169,120.435,216.952045
2023-11-01,308.024,106.9,135.10299999999998,104.1615,68549.0,37227.0045,13104.0,35464.67392917169,120.435,216.952045
2023-12-01,308.742,106.8,136.3088,107.5505,68549.0,37227.0045,13104.0,35464.67392917169,120.435,216.952045
2024-01-01,309.685,106.9,136.7108,104.9589,68549.0,37227.0045,13104.0,35464.67392917169,120.435,216.952045
2024-02-01,311.054,106.9,137.4142,104.9589,68549.0,37227.0045,13104.0,35464.673929,120.435,216.952045
2024-03-01,312.23,107.2,137.9668,104.9589,68549.0,37227.0045,13104.0,35464.673929,120.435,216.952045
2024-04-01,313.207,107.7,138.41899999999998,106.5537,68549.0,37227.0045,13104.0,35464.673929,120.435,216.952045
2024-05-01,313.225,108.1,138.9214,106.6534,68549.0,37227.0045,13104.0,35464.673929,120.435,216.952045
2024-06-01,313.049,108.2,139.6248,114.2288,68549.0,37227.0045,13104.0,35464.673929,120.435,216.952045
2024-07-01,313.534,108.6,140.47899999999998,111.6372,68549.0,37227.0045,13104.0,35464.673929,120.435,216.952045
2024-08-01,314.121,109.1,140.5292,107.6501,68549.0,37227.0045,13104.0,35464.673929,120.435,216.952045
2024-09-01,314.686,108.9,141.2829,107.6501,68549.0,37227.0045,13104.0,35464.673929,120.435,216.952045
2024-10-01,315.454,109.5,141.6346,107.6501,68549.0,37227.0045,13104.0,35464.673929,120.435,216.952045
